Loss weights | lam_time=100, lam_self=1, lam_psd=100
cuda
train size: 2592
validation size: 864
epoch 1  train 11570.834340  val 11249.211444
epoch 2  train 4721.784062  val 5663.384585
epoch 3  train 3933.635905  val 3697.290229
epoch 4  train 3670.790280  val 3635.405825
epoch 5  train 3574.671173  val 3556.431216
epoch 6  train 3469.780858  val 3390.874656
epoch 7  train 3324.494647  val 3255.678449
epoch 8  train 3187.189833  val 3133.005407
epoch 9  train 3069.117600  val 3063.696398
epoch 10  train 2918.996217  val 3008.504747
epoch 11  train 2799.730194  val 2815.246790
epoch 12  train 2710.990907  val 2676.268320
epoch 13  train 2675.755853  val 2649.645155
epoch 14  train 2622.929260  val 2580.474347
epoch 15  train 2537.885935  val 2480.730876
epoch 16  train 2427.573052  val 2388.132469
epoch 17  train 2280.492408  val 2281.257180
epoch 18  train 2223.545817  val 2208.054534
epoch 19  train 2156.646554  val 2222.629575
epoch 20  train 2129.043159  val 2148.877215
epoch 21  train 2097.711444  val 2138.140598
epoch 22  train 2059.320129  val 2149.589446
epoch 23  train 2033.223039  val 2072.299904
epoch 24  train 2015.823387  val 2044.538203
epoch 25  train 1993.742971  val 2032.069408
epoch 26  train 1975.968275  val 2043.422454
epoch 27  train 1981.867365  val 2001.548733
epoch 28  train 1993.767334  val 2022.958017
epoch 29  train 1962.885968  val 2035.996908
epoch 30  train 1942.400523  val 1982.712276
epoch 31  train 1945.542704  val 2053.199056
epoch 32  train 1916.842492  val 1945.748919
epoch 33  train 1873.070718  val 1889.530088
epoch 34  train 1839.456909  val 1895.446212
epoch 35  train 1829.559608  val 1840.392574
epoch 36  train 1791.167678  val 1805.197451
epoch 37  train 1750.651177  val 1778.617603
epoch 38  train 1741.790000  val 1775.690678
epoch 39  train 1699.515526  val 1733.104772
epoch 40  train 1700.818676  val 1726.198513
epoch 41  train 1693.964633  val 1739.907317
epoch 42  train 1672.893274  val 1711.676618
epoch 43  train 1655.319768  val 1698.640914
epoch 44  train 1645.491218  val 1681.699219
epoch 45  train 1615.327198  val 1702.098533
epoch 46  train 1613.588807  val 1689.716535
epoch 47  train 1633.937339  val 1676.163909
epoch 48  train 1603.624218  val 1653.014893
epoch 49  train 1606.819615  val 1600.114990
